"Open/CloseIndicator","Notes/Codes","CurrencyPrimary","FXRateToBase","AssetClass","Symbol","Description","Conid","SecurityID","SecurityIDType","CUSIP","ISIN","FIGI","ListingExchange","UnderlyingConid","UnderlyingSymbol","UnderlyingSecurityID","UnderlyingListingExchange","Issuer","IssuerCountryCode","TradeID","Multiplier","Strike","ReportDate","Expiry","DateTime","TradeDate","SettleDateTarget","Exchange","Quantity","TradePrice","TradeMoney","Proceeds","Taxes","IBCommission","IBCommissionCurrency","NetCash","ClosePrice","CostBasis","FifoPnlRealized","MtmPnl","Buy/Sell","IBOrderID","TransactionID","RelatedTransactionID","HoldingPeriodDateTime","WhenRealized","WhenReopened","OrderType","AccruedInterest","ChangeInQuantity"
"O","P","AUD","0.66932","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6299998017","1","","05/15/2024","","05/15/2024 01:59:29","05/15/2024","05/17/2024","ASX","24","0.435","10.44","-10.44","0","0","AUD","-10.44","0.435","10.44","0","0","BUY","3259180641","27595458410","","","","","LMT","0","0"
"O","P","AUD","0.66932","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6300002633","1","","05/15/2024","","05/15/2024 02:10:33","05/15/2024","05/17/2024","ASX","1487","0.435","646.845","-646.845","0","0","AUD","-646.845","0.435","646.845","0","0","BUY","3259180641","27595555583","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304455607","1","","05/16/2024","","05/15/2024 21:53:50","05/16/2024","05/20/2024","ASX","1530","0.44","673.2","-673.2","0","-6","AUD","-679.2","0.43","679.2","0","-15.3","BUY","3261679273","27609760152","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304455608","1","","05/16/2024","","05/15/2024 21:53:50","05/16/2024","05/20/2024","ASX","23217","0.44","10215.48","-10215.48","0","-2.710944","AUD","-10218.190944","0.43","10218.190944","0","-232.17","BUY","3261679273","27609760153","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304456492","1","","05/16/2024","","05/15/2024 21:53:50","05/16/2024","05/20/2024","CHIXAU","253","0.44","111.32","-111.32","0","-0.089056","AUD","-111.409056","0.43","111.409056","0","-2.53","BUY","3261679273","27609764039","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304528742","1","","05/16/2024","","05/15/2024 23:13:01","05/16/2024","05/20/2024","ASX","9409","0.45","4234.05","-4234.05","0","-6","AUD","-4240.05","0.43","4240.05","0","-188.18","BUY","3261741941","27612774262","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304536694","1","","05/16/2024","","05/15/2024 23:13:00","05/16/2024","05/20/2024","CHIXAU","532","0.45","239.4","-239.4","0","0","AUD","-239.4","0.43","239.4","0","-10.64","BUY","3261741941","27612783347","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304536695","1","","05/16/2024","","05/15/2024 23:13:00","05/16/2024","05/20/2024","CHIXAU","59","0.45","26.55","-26.55","0","0","AUD","-26.55","0.43","26.55","0","-1.18","BUY","3261741941","27612783348","","","","","LMT","0","0"
"O","","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304537635","1","","05/16/2024","","05/15/2024 23:20:26","05/16/2024","05/20/2024","ASX","5000","0.45","2250","-2250","0","-6","AUD","-2256","0.43","2256","0","-100","BUY","3261749504","27612787438","","","","","LMT","0","0"
"O","","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304554369","1","","05/16/2024","","05/16/2024 00:20:06","05/16/2024","05/20/2024","ASX","10000","0.44","4400","-4400","0","-6","AUD","-4406","0.43","4406","0","-100","BUY","3261757928","27612855700","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304604670","1","","05/16/2024","","05/16/2024 01:33:02","05/16/2024","05/20/2024","ASX","22","0.43","9.46","-9.46","0","-6","AUD","-15.46","0.43","15.46","0","0","BUY","3261771444","27613421492","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304609267","1","","05/16/2024","","05/16/2024 01:49:38","05/16/2024","05/20/2024","ASX","937","0.43","402.91","-402.91","0","0","AUD","-402.91","0.43","402.91","0","0","BUY","3261771444","27613598667","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304611836","1","","05/16/2024","","05/16/2024 01:54:59","05/16/2024","05/20/2024","ASX","699","0.43","300.57","-300.57","0","0","AUD","-300.57","0.43","300.57","0","0","BUY","3261771444","27613662020","","","","","LMT","0","0"
"O","P","AUD","0.66787","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6304620944","1","","05/16/2024","","05/16/2024 02:10:49","05/16/2024","05/20/2024","ASX","1","0.43","0.43","-0.43","0","0","AUD","-0.43","0.43","0.43","0","0","BUY","3261771444","27613809104","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308655382","1","","05/17/2024","","05/16/2024 23:05:12","05/17/2024","05/21/2024","ASX","397","0.43","170.71","-170.71","0","-6","AUD","-176.71","0.435","176.71","0","1.985","BUY","3264054052","27629771408","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308668312","1","","05/17/2024","","05/17/2024 00:15:44","05/17/2024","05/21/2024","ASX","1083","0.43","465.69","-465.69","0","0","AUD","-465.69","0.435","465.69","0","5.415","BUY","3264054052","27630028464","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308701774","1","","05/17/2024","","05/17/2024 01:07:15","05/17/2024","05/21/2024","ASX","16","0.43","6.88","-6.88","0","0","AUD","-6.88","0.435","6.88","0","0.08","BUY","3264054052","27630268163","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308710067","1","","05/17/2024","","05/17/2024 01:32:43","05/17/2024","05/21/2024","ASX","800","0.43","344","-344","0","0","AUD","-344","0.435","344","0","4","BUY","3264054052","27630574382","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308710846","1","","05/17/2024","","05/17/2024 01:35:31","05/17/2024","05/21/2024","ASX","17","0.43","7.31","-7.31","0","0","AUD","-7.31","0.435","7.31","0","0.085","BUY","3264054052","27630608847","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308712134","1","","05/17/2024","","05/17/2024 01:40:30","05/17/2024","05/21/2024","ASX","18","0.43","7.74","-7.74","0","0","AUD","-7.74","0.435","7.74","0","0.09","BUY","3264054052","27630665473","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308713416","1","","05/17/2024","","05/17/2024 01:45:35","05/17/2024","05/21/2024","ASX","21","0.43","9.03","-9.03","0","0","AUD","-9.03","0.435","9.03","0","0.105","BUY","3264054052","27630728113","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308714811","1","","05/17/2024","","05/17/2024 01:50:35","05/17/2024","05/21/2024","ASX","17","0.43","7.31","-7.31","0","0","AUD","-7.31","0.435","7.31","0","0.085","BUY","3264054052","27630787274","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308715888","1","","05/17/2024","","05/17/2024 01:53:39","05/17/2024","05/21/2024","ASX","5","0.435","2.175","-2.175","0","-6","AUD","-8.175","0.435","8.175","0","0","BUY","3264074456","27630824124","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308715891","1","","05/17/2024","","05/17/2024 01:53:39","05/17/2024","05/21/2024","ASX","14","0.435","6.09","-6.09","0","0","AUD","-6.09","0.435","6.09","0","0","BUY","3264074456","27630824130","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308715893","1","","05/17/2024","","05/17/2024 01:53:39","05/17/2024","05/21/2024","ASX","5993","0.435","2606.955","-2606.955","0","0","AUD","-2606.955","0.435","2606.955","0","0","BUY","3264074456","27630824133","","","","","LMT","0","0"
"O","P","AUD","0.66934","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6308716660","1","","05/17/2024","","05/17/2024 01:53:39","05/17/2024","05/21/2024","CHIXAU","1960","0.435","852.6","-852.6","0","0","AUD","-852.6","0.435","852.6","0","0","BUY","3264074456","27630857036","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313210936","1","","05/20/2024","","05/19/2024 21:26:36","05/20/2024","05/22/2024","ASX","1479","0.435","643.365","-643.365","0","-6","AUD","-649.365","0.435","649.365","0","0","BUY","3266392097","27648993172","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313210937","1","","05/20/2024","","05/19/2024 21:26:36","05/20/2024","05/22/2024","ASX","6541","0.435","2845.335","-2845.335","0","0","AUD","-2845.335","0.435","2845.335","0","0","BUY","3266392097","27648993173","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313212751","1","","05/20/2024","","05/19/2024 21:26:36","05/20/2024","05/22/2024","CHIXAU","469","0.435","204.015","-204.015","0","0","AUD","-204.015","0.435","204.015","0","0","BUY","3266392097","27648997173","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313212752","1","","05/20/2024","","05/19/2024 21:26:36","05/20/2024","05/22/2024","CHIXAU","4071","0.435","1770.885","-1770.885","0","0","AUD","-1770.885","0.435","1770.885","0","0","BUY","3266392097","27648997174","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313212753","1","","05/20/2024","","05/19/2024 21:26:36","05/20/2024","05/22/2024","CHIXAU","440","0.435","191.4","-191.4","0","0","AUD","-191.4","0.435","191.4","0","0","BUY","3266392097","27648997175","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313230009","1","","05/20/2024","","05/19/2024 22:11:10","05/20/2024","05/22/2024","ASX","288","0.435","125.28","-125.28","0","-6","AUD","-131.28","0.435","131.28","0","0","BUY","3266400721","27649081779","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313230010","1","","05/20/2024","","05/19/2024 22:11:10","05/20/2024","05/22/2024","ASX","1152","0.435","501.12","-501.12","0","0","AUD","-501.12","0.435","501.12","0","0","BUY","3266400721","27649081780","","","","","LMT","0","0"
"O","","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313239570","1","","05/20/2024","","05/19/2024 22:53:17","05/20/2024","05/22/2024","ASX","8560","0.435","3723.6","-3723.6","0","-6","AUD","-3729.6","0.435","3729.6","0","0","BUY","3266405370","27649124110","","","","","LMT","0","0"
"O","","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313256919","1","","05/20/2024","","05/20/2024 00:16:17","05/20/2024","05/22/2024","ASX","10000","0.43","4300","-4300","0","-6","AUD","-4306","0.435","4306","0","50","BUY","3266414873","27649195318","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313259106","1","","05/20/2024","","05/20/2024 00:28:42","05/20/2024","05/22/2024","ASX","2353","0.435","1023.555","-1023.555","0","-6","AUD","-1029.555","0.435","1029.555","0","0","BUY","3266415464","27649198707","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313259113","1","","05/20/2024","","05/20/2024 00:28:42","05/20/2024","05/22/2024","ASX","16440","0.435","7151.4","-7151.4","0","-0.539964","AUD","-7151.939964","0.435","7151.939964","0","0","BUY","3266415464","27649198708","","","","","LMT","0","0"
"O","P","AUD","0.66677","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6313281606","1","","05/20/2024","","05/20/2024 01:34:02","05/20/2024","05/22/2024","ASX","2","0.435","0.87","-0.87","0","-0.000696","AUD","-0.870696","0.435","0.870696","0","0","BUY","3266415464","27649341524","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317051725","1","","05/21/2024","","05/20/2024 21:33:40","05/21/2024","05/23/2024","ASX","10045","0.435","4369.575","-4369.575","0","-6","AUD","-4375.575","0.44","4375.575","0","50.225","BUY","3268537085","27661309261","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317052746","1","","05/21/2024","","05/20/2024 21:33:40","05/21/2024","05/23/2024","CHIXAU","547","0.435","237.945","-237.945","0","0","AUD","-237.945","0.44","237.945","0","2.735","BUY","3268537085","27661411689","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317052747","1","","05/21/2024","","05/20/2024 21:33:40","05/21/2024","05/23/2024","CHIXAU","410","0.435","178.35","-178.35","0","0","AUD","-178.35","0.44","178.35","0","2.05","BUY","3268537085","27661411690","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317052748","1","","05/21/2024","","05/20/2024 21:33:40","05/21/2024","05/23/2024","CHIXAU","203","0.43","87.29","-87.29","0","0","AUD","-87.29","0.44","87.29","0","2.03","BUY","3268537085","27661411691","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317127211","1","","05/21/2024","","05/20/2024 22:29:39","05/21/2024","05/23/2024","ASX","2253","0.44","991.32","-991.32","0","-6","AUD","-997.32","0.44","997.32","0","0","BUY","3268603540","27663187413","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317127212","1","","05/21/2024","","05/20/2024 22:29:39","05/21/2024","05/23/2024","ASX","3489","0.44","1535.16","-1535.16","0","0","AUD","-1535.16","0.44","1535.16","0","0","BUY","3268603540","27663187429","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317127532","1","","05/21/2024","","05/20/2024 22:29:39","05/21/2024","05/23/2024","CHIXAU","322","0.44","141.68","-141.68","0","0","AUD","-141.68","0.44","141.68","0","0","BUY","3268603540","27663310125","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317127533","1","","05/21/2024","","05/20/2024 22:29:39","05/21/2024","05/23/2024","CHIXAU","207","0.44","91.08","-91.08","0","0","AUD","-91.08","0.44","91.08","0","0","BUY","3268603540","27663310152","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317127534","1","","05/21/2024","","05/20/2024 22:29:39","05/21/2024","05/23/2024","CHIXAU","600","0.44","264","-264","0","0","AUD","-264","0.44","264","0","0","BUY","3268603540","27663310175","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317129864","1","","05/21/2024","","05/20/2024 22:40:55","05/21/2024","05/23/2024","ASX","3129","0.44","1376.76","-1376.76","0","0","AUD","-1376.76","0.44","1376.76","0","0","BUY","3268603540","27664258972","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317134543","1","","05/21/2024","","05/20/2024 23:03:26","05/21/2024","05/23/2024","ASX","54","0.44","23.76","-23.76","0","-6","AUD","-29.76","0.44","29.76","0","0","BUY","3268607277","27664411942","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317134544","1","","05/21/2024","","05/20/2024 23:03:26","05/21/2024","05/23/2024","ASX","2793","0.44","1228.92","-1228.92","0","0","AUD","-1228.92","0.44","1228.92","0","0","BUY","3268607277","27664411943","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317135105","1","","05/21/2024","","05/20/2024 23:03:26","05/21/2024","05/23/2024","CHIXAU","2741","0.44","1206.04","-1206.04","0","0","AUD","-1206.04","0.44","1206.04","0","0","BUY","3268607277","27664414903","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317135106","1","","05/21/2024","","05/20/2024 23:03:26","05/21/2024","05/23/2024","CHIXAU","16","0.4375","7","-7","0","0","AUD","-7","0.44","7","0","0.04","BUY","3268607277","27664414904","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317135107","1","","05/21/2024","","05/20/2024 23:03:26","05/21/2024","05/23/2024","CHIXAU","500","0.44","220","-220","0","0","AUD","-220","0.44","220","0","0","BUY","3268607277","27664414905","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317139233","1","","05/21/2024","","05/20/2024 23:08:11","05/21/2024","05/23/2024","CHIXAU","16","0.44","7.04","-7.04","0","-6","AUD","-13.04","0.44","13.04","0","0","BUY","3268611098","27664420148","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317149007","1","","05/21/2024","","05/21/2024 00:06:14","05/21/2024","05/23/2024","ASX","3880","0.44","1707.2","-1707.2","0","0","AUD","-1707.2","0.44","1707.2","0","0","BUY","3268611098","27664476579","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317177775","1","","05/21/2024","","05/21/2024 00:55:19","05/21/2024","05/23/2024","ASX","5062","0.44","2227.28","-2227.28","0","-6","AUD","-2233.28","0.44","2233.28","0","0","BUY","3268622988","27664593930","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317178232","1","","05/21/2024","","05/21/2024 00:55:19","05/21/2024","05/23/2024","CHIXAU","500","0.44","220","-220","0","0","AUD","-220","0.44","220","0","0","BUY","3268622988","27664595348","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317178233","1","","05/21/2024","","05/21/2024 00:55:19","05/21/2024","05/23/2024","CHIXAU","558","0.44","245.52","-245.52","0","0","AUD","-245.52","0.44","245.52","0","0","BUY","3268622988","27664595349","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317178234","1","","05/21/2024","","05/21/2024 00:55:19","05/21/2024","05/23/2024","CHIXAU","52","0.44","22.88","-22.88","0","0","AUD","-22.88","0.44","22.88","0","0","BUY","3268622988","27664595350","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317178235","1","","05/21/2024","","05/21/2024 00:55:19","05/21/2024","05/23/2024","CHIXAU","3719","0.44","1636.36","-1636.36","0","0","AUD","-1636.36","0.44","1636.36","0","0","BUY","3268622988","27664595351","","","","","LMT","0","0"
"O","P","AUD","0.66658","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6317179760","1","","05/21/2024","","05/21/2024 00:58:26","05/21/2024","05/23/2024","ASX","109","0.44","47.96","-47.96","0","0","AUD","-47.96","0.44","47.96","0","0","BUY","3268622988","27664600447","","","","","LMT","0","0"
"O","P","AUD","0.66195","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6320602519","1","","05/22/2024","","05/21/2024 21:37:38","05/22/2024","05/24/2024","ASX","557","0.43","239.51","-239.51","0","-6","AUD","-245.51","0.435","245.51","0","2.785","BUY","3270546330","27676484520","","","","","LMT","0","0"
"O","P","AUD","0.66195","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6320611808","1","","05/22/2024","","05/21/2024 22:00:53","05/22/2024","05/24/2024","ASX","796","0.43","342.28","-342.28","0","0","AUD","-342.28","0.435","342.28","0","3.98","BUY","3270546330","27676816531","","","","","LMT","0","0"
"O","P","AUD","0.66195","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6320619082","1","","05/22/2024","","05/21/2024 22:16:22","05/22/2024","05/24/2024","CHIXAU","547","0.435","237.945","-237.945","0","-6","AUD","-243.945","0.435","243.945","0","0","BUY","3270555949","27677883965","","","","","LMT","0","0"
"O","P","AUD","0.66195","STK","SM1","SYNLAIT MILK LTD","257077417","NZSMLE0001S9","ISIN","","NZSMLE0001S9","BBG00F5SCN96","ASX","","","","","","NZ","6320619083","1","","05/22/2024","","05/21/2024 22:16:22","05/22/2024","05/24/2024","CHIXAU","2","0.435","0.87","-0.87","0","0","AUD","-0.87","0.435","0.87","0","0","BUY","3270555949","27677883991","","","","","LMT","0","0"
