tax_lot_id,dim_time_id,dim_security_id,side,cost_basis,open_date_time,quantity,holding_period_date
3b08fbfe-3e29-42d6-9494-ef36d0638e64,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.93,5/10/2021,64,5/10/2021
3b167894-ad1e-4467-b5fa-ff489cf25f60,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.825,5/29/2024,196,5/29/2024
3b1d1e23-198b-4a63-a254-80df96d68112,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.195,5/29/2024,100,5/29/2024
3b240315-7b30-47fc-aea4-b0aa185e9e5d,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.825,5/29/2024,200,5/29/2024
3b347a05-722a-481d-81ae-7a7f02d20ae0,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,7.105,5/2/2024,400,5/2/2024
3b3547e1-a54e-44eb-a092-03dc3090f021,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.875,6/12/2024,590,6/12/2024
3b3e17b0-9dce-44d2-b241-161c11677d22,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,3.45892,5/1/2024,1298,5/1/2024
3b4b1d2f-f82e-404c-ab90-a037bf70a933,20240630,1053bbb0-2a57-4f14-a6a9-4f12b188397d,Long,89.21325581,10/25/2023,43,10/25/2023
3b4f0e31-7c92-4ae9-aea5-e74fd62f7067,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,1.015,6/25/2024,100,6/25/2024
3b54274f-2ac3-4ccc-be24-9ef039bca963,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.525,11/4/2022,100,11/4/2022
3b5aedb2-380f-4344-ab0b-b5495ecf44d4,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.510408,4/17/2024,20000,4/17/2024
3b642542-cef7-4452-8c84-dc1340a4f7a0,20240630,0ab33f96-5ad9-4007-91e7-2d47440d282e,Long,60.9,5/24/2023,2,5/24/2023
3b70e8a8-d90c-4409-9423-89d5a7de6b37,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.883,6/17/2024,600,6/17/2024
3b71a739-491e-4b39-8790-93f0113cc566,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.3973,12/30/2022,157,12/30/2022
3b82cb04-1ce0-4de3-90be-33d4ece3829d,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.565,11/2/2022,100,11/2/2022
3b883c96-b149-4435-b645-6ff81fea0e94,20240630,f0076f9c-6fed-478e-92c1-ef7318c1f3f7,Long,4.175,10/29/2020,100,10/29/2020
3b88a6bb-2792-49ab-9d09-086aa94df32d,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.141,10/12/2023,100,10/12/2023
3b8d1334-eba0-4701-aec0-367b7acba58b,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.85,5/29/2024,200,5/29/2024
3b95fef5-13b7-4805-b6ef-5c60873bd9d3,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.322656,10/27/2021,3,10/27/2021
3baeefb0-eb80-4dda-9684-84dfd5d5a61f,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.395,11/21/2022,29,11/21/2022
3bb64933-e074-4956-ac04-bd5506270a47,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,5.8,3/15/2022,100,3/15/2022
3bb82fa3-006b-4cdd-a839-b175a7c79284,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.425852112,5/5/2024,6000,5/5/2024
3bb840a4-c0fa-40f5-94bc-92eca7736836,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.490905965,5/28/2024,2000,5/28/2024
3bc33902-fe69-44d1-9b8b-ba4fb33f028e,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,7.755,12/28/2021,600,12/28/2021
3bc496cd-0e2d-44ad-9ce2-1fb631dc8540,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.905,4/1/2024,1805,4/1/2024
3bc8403d-9557-4360-97c4-cf8e618d8491,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,62.445,2/16/2024,300,2/16/2024
3bcedd8b-6378-4c8e-92b6-89b545fdc975,20240630,31eb8786-bed5-4060-ae9f-3c3532b7ad13,Long,63.33,8/4/2023,100,8/4/2023
3bd024dc-b67b-44d7-81d5-4a12093f0d78,20240630,56201eda-dcd2-448e-90ff-aca59bc41a31,Long,60.17,10/24/2022,30,10/24/2022
3bd5003f-88e5-4c25-8e9e-056ade6b9524,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.670267963,3/20/2024,7613,3/20/2024
3be9e0b4-193e-413d-866a-ee0671411eac,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,3.527294,6/5/2024,1481,6/5/2024
3bf064fd-4e22-4215-99bd-59ea2788188d,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.877581795,4/7/2024,4000,4/7/2024
3bf3802b-ddec-470d-be67-45d89114fc61,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.662128,5/18/2021,3000,5/18/2021
3bfcc5bf-21f2-47da-9ff4-859dd6da6eb6,20240630,d868fffe-931a-458c-b354-2df2a9399088,Long,61.03045565,10/24/2022,1000,10/24/2022
3c0454fd-f6fe-4913-8421-9705bc67ede1,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,1.072286495,11/30/2022,10000,11/30/2022
3c17cf7f-7aa3-477a-bb73-5c33ac0e8faa,20240630,0ab33f96-5ad9-4007-91e7-2d47440d282e,Long,54.72,12/3/2021,4,12/3/2021
3c1f2c5e-e09a-4fca-b06a-f108cab3d677,20240630,31eb8786-bed5-4060-ae9f-3c3532b7ad13,Long,61.2573,5/18/2023,100,5/18/2023
3c2013a2-8a7d-4a51-8405-2e331aa12c9e,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.825,5/14/2024,1,5/14/2024
3c246bf4-4763-4e2a-b93a-3578fa9e1511,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.952037075,8/2/2023,44000,8/2/2023
3c25db24-9c86-4f63-bcd6-341051e2ab4c,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,6.04,3/14/2022,20,3/14/2022
3c2bbd3d-fd61-4976-b08d-808e62d52eff,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.96,5/10/2021,92,5/10/2021
3c373241-ee33-4d2c-a85a-c042b1b40f0d,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,26.01,8/25/2023,200,8/25/2023
3c373e5b-8231-4072-9126-3502dcb4cda8,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.3329,10/20/2022,100,10/20/2022
3c3851e8-51ad-433e-992a-8d301860d559,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.195,6/28/2024,34,6/28/2024
3c407919-3b87-4a8d-ae40-139c62fbd0a6,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,10.333,9/28/2023,1000,9/28/2023
3c494012-dca2-4c29-bdec-85e269d7e6df,20240630,dc2f72f3-d446-4d33-b96d-9aa69cb001c6,Long,46.8,6/7/2024,2000,6/7/2024
3c4b9b29-0d5c-41d9-a300-128f0573c7f7,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.94543579,3/26/2024,6000,3/26/2024
3c58322f-c715-40d6-9ed7-7d5495452c83,20240630,6aa47f62-9379-4094-9c44-82098bc7c901,Long,1.85,5/29/2024,600,5/29/2024
3c610a53-b72f-4dcf-b167-3d0ea8af7d30,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.085,9/14/2023,100,9/14/2023
3c6380c0-5182-4a80-acaf-9d0d86f1649d,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,7.373,6/20/2024,700,6/20/2024
3c6acb3a-0934-4cd0-b471-eced9fe36e17,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,3.5848,1/19/2022,50,1/19/2022
3c815313-ee4c-495d-9fb5-756b32982f4f,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.27,8/28/2023,1,8/28/2023
3c82c08f-84bb-41ef-bcae-2d8dea12d813,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,17.82,6/20/2024,100,6/20/2024
3c9a24ce-8254-441e-aaf2-f7d5ecb65e43,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,28.965,7/26/2023,100,7/26/2023
3c9e1074-8cdf-4dca-ad0d-dabb4e98403f,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.51,7/11/2023,298,7/11/2023
3ca2f578-a585-4399-81cb-fae8d03e52f5,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.2,5/29/2024,100,5/29/2024
3ca58dd6-a379-4c01-ac38-2dbccdbbd4d0,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.3665,10/24/2022,17,10/24/2022
3ca5b5b1-16ec-439f-8d96-7ab5b7948a6f,20240630,56201eda-dcd2-448e-90ff-aca59bc41a31,Long,80.3,11/16/2023,67,11/16/2023
3ca6cbcf-ee64-46d8-a1f2-80df140364eb,20240630,ff910aa6-eff9-4840-b1d8-34e335c0f56e,Long,35.345,1/16/2024,500,1/16/2024
3cae9d29-fe33-4d7b-ba19-ff2cb78f0c75,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,19.605,5/23/2024,360,5/23/2024
3caebf41-5753-4edc-9396-162c81d2dfb8,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.645,11/2/2022,100,11/2/2022
3cb0dd15-5910-470f-a884-9035105795a6,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.68,2/12/2024,10516,2/12/2024
3cb16eba-3533-4085-b805-4e0dd5d3ec88,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.29,6/17/2024,16051,6/17/2024
3cc781ac-8db4-449f-8908-ea3abea8d487,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.455,5/31/2024,500,5/31/2024
3cc867c1-82aa-4a03-8ee7-bfa44391d49b,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.103906517,6/16/2024,6000,6/16/2024
3cced406-4cfe-47e0-91e8-5da59af81735,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.755,11/25/2022,100,11/25/2022
3cd20c7c-ae65-478a-a234-fb494451e476,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.485,5/30/2024,200,5/30/2024
3cd8819d-c239-4e5f-af0a-151bb5727d25,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.394262,11/21/2022,900,11/21/2022
3cd9360c-0c2d-43c9-8f20-87587b1479dd,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,3.194798915,2/26/2024,2000,2/26/2024
3ce1627c-7467-4d6e-83ea-a52409052397,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,12.2,6/14/2024,200,6/14/2024
3ce561ab-f394-4351-a309-0a1925fad6db,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.25,6/28/2023,100,6/28/2023
3ce625d7-7d9e-4b1b-a4bc-202f58ff69a8,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,19.61,2/15/2022,25,2/15/2022
3cfeeab3-fb70-41e3-a6af-e4c1a8b623a9,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.565,11/8/2022,100,11/8/2022
3d0095d0-b00b-4770-b270-e2d9583c8f69,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.5,4/21/2024,7306,4/21/2024
3d021c20-2f41-4997-943b-bfe4bf5295c3,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.875,6/12/2024,3,6/12/2024
3d09dd8c-c4bb-4f0b-9c8c-533c92d065f4,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.07,4/30/2021,134,4/30/2021
3d414f3d-cdbe-46e2-92fb-287cb81f9485,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,23.455,3/13/2023,45,3/13/2023
3d47e249-f371-441b-809e-936f46c33524,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.1817,7/7/2023,63,7/7/2023
3d53442a-d89e-43a4-9bb8-fb175a7ed725,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.185,5/30/2024,67,5/30/2024
3d55ef65-bed0-4cd8-9163-ea312bb217cf,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.315,10/20/2022,400,10/20/2022
3d65bca2-c6f9-4df7-94b8-b2a555220bfb,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.715245235,5/15/2024,2000,5/15/2024
3d66fcba-e3b4-4f61-af18-774fcdf5921a,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.94321979,3/26/2024,6000,3/26/2024
3d7ac366-2d2e-460a-9298-6fe2e4ad1107,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.43,5/10/2024,9629,5/10/2024
3d81aff5-0f14-48cc-aea7-ef56e6cffa63,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,7.215,5/11/2022,290,5/11/2022
3d881ae9-1cb1-45ca-ba61-6536e53325a8,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.15,6/12/2024,100,6/12/2024
3d94d7b3-5131-447f-bc76-15229b026e07,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,6.545,6/16/2022,100,6/16/2022
3d9c2f40-3936-4224-8ac4-48fcf6d81cc9,20240630,56201eda-dcd2-448e-90ff-aca59bc41a31,Long,89.465,7/29/2022,32,7/29/2022
3da30dad-2a52-4641-8bec-992b3aabf8e5,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.8,1/21/2024,1526,1/21/2024
3da6b6a2-9431-448b-8e4e-6cd61c874276,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.674078858,3/15/2024,1471,3/15/2024
3dba0277-0cf1-4736-90a7-0caaec35f364,20240630,bc81e593-fc5c-445b-909a-42a09b7c7cb4,Long,0.622684052,3/4/2024,1500,3/4/2024
3dbeea2c-63ca-459e-bc9d-accd29b5a8e9,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,11.945,7/14/2021,9,7/14/2021
3dc10a2c-498b-42dd-aedd-b7c82fae0d6b,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,10.085,6/10/2022,755,6/10/2022
3dd00161-bd0c-4407-aa91-4075b410c6a9,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,1.265,5/28/2024,400,5/28/2024
3dd59547-55d6-421b-92d1-8d8ac6e7670a,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.413255814,12/30/2022,43,12/30/2022
3ddffd47-2237-46e7-9d04-b8a3806e8b48,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.430889416,5/13/2024,6746,5/13/2024
3deb05a2-cfea-468f-a8d7-b067f0b4044c,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.27,11/8/2021,29,11/8/2021
3dee7f77-f5b7-4c18-ad2d-5a37bdc8e78c,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.405,12/28/2022,200,12/28/2022
3df21fa2-783e-46ed-afd9-b8cb371ff667,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.510960997,5/20/2024,26000,5/20/2024
3df46735-5b30-4c03-8e83-7c19cccb4125,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.41,5/6/2024,7702,5/6/2024
3df81be0-8186-4862-b357-593e8cbdc164,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.825,5/14/2024,1,5/14/2024
3e1936bb-7bc3-40cf-a45a-a107f7c661d4,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.43,5/16/2024,1,5/16/2024
3e1e7d15-0901-4740-9744-b328013d0db5,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.135,3/7/2024,1,3/7/2024
3e1fd6e6-8bcf-4924-80f1-322e78243972,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,66.273,3/15/2024,300,3/15/2024
3e295446-50a8-4eba-9b66-065dc3a4354d,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,2.847058824,5/17/2021,850,5/17/2021
3e2f4226-9ec2-4861-aeff-35c9935ae930,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,3.598933333,1/19/2022,75,1/19/2022
3e3821b9-63aa-43c8-84a6-538deb78ade9,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.69,2/11/2024,568,2/11/2024
3e38ef83-6cdf-4c2e-a7e3-10fd5402e294,20240630,05146017-de46-47d0-ae07-de10f72cc04f,Long,7.395,4/30/2024,439,4/30/2024
3e3c0e22-7998-45d9-87f6-9a9bc80cac71,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.365,6/26/2024,9,6/26/2024
3e4fe7e1-ec0d-4b83-bef4-672dfab95d62,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,23.985,10/20/2023,94,10/20/2023
3e518352-3730-462e-871f-a97e8ad4add0,20240630,08bdb21c-daee-4431-bb55-198f115cf175,Long,6.040862069,3/14/2022,58,3/14/2022
3e5a2edf-8522-4d92-8c82-27b0c44ac929,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.6,4/4/2024,4374,4/4/2024
3e621bd6-50ca-495a-9013-7c6f56858a4f,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.75,10/31/2022,100,10/31/2022
3e676ee1-0ed3-40d5-a6d0-0874c3a71f80,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,68.87,3/8/2023,5,3/8/2023
3e69a4a0-1a58-4ed6-9bb4-ed6f61931305,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.4069,11/21/2022,18,11/21/2022
3e69bf3d-94b9-47b1-abe6-6b3f4ff25453,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.735,5/16/2024,300,5/16/2024
3e6fb229-187b-4596-8df1-bd1145b5a246,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.831937655,8/29/2023,4000,8/29/2023
3e7126ab-2b98-457f-a5f1-bde49e41bdb8,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.32,5/30/2024,100,5/30/2024
3e7c42a7-dc1f-4d95-a9f3-f8619cded4b8,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,2.80797,6/27/2024,170,6/27/2024
3e8aa34e-7f86-4e30-8780-c234faea8ef6,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,12.475,12/13/2021,200,12/13/2021
3e96c2b0-61ef-407d-9a1b-35af52dd0625,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.1847,10/5/2023,3,10/5/2023
3e9e634f-264c-41e3-b464-6f4a0890b29d,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.165,7/6/2023,56,7/6/2023
3e9edaf0-53cd-4510-bad8-cce9a69203c5,20240630,7e177722-104f-451d-8220-348fb39981cc,Short,1.57549096,3/8/2024,-30,3/8/2024
3ea12369-0778-4b09-92c5-b5c5e7acd0c7,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.510322165,4/17/2024,2956,4/17/2024
3ea4ecf6-3e77-4ef2-a380-780c6315c4a6,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,21.405,5/20/2024,100,5/20/2024
3ea605f3-ec9b-44d0-ac97-43f3152fe4e9,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.670661449,2/14/2024,9071,2/14/2024
3eab8c4a-8923-4b0b-8c98-be92ba569b61,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.455,4/24/2024,1700,4/24/2024
3eadb498-1081-4b58-8c3f-6e33100da943,20240630,aa478ec0-a10d-4373-b38e-db61689bf461,Long,5.22,5/17/2021,369,5/17/2021
3eaf21f2-027b-4298-809c-6c6acfdf7c50,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.88188908,10/24/2022,50000,10/24/2022
3eb65732-368e-48e3-9afe-a765beb2e597,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.18065679,7/5/2023,324,7/5/2023
3eb6c9ee-f6a6-4fcb-8a09-4f388bbad073,20240630,f0076f9c-6fed-478e-92c1-ef7318c1f3f7,Long,4.365,10/28/2020,100,10/28/2020
3ebaa7c4-4cdc-4da3-b495-a09dd8e2fc55,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,3.2125912,2/28/2024,2000,2/28/2024
3ebc347a-b758-443a-9523-9621415e9f59,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.695,11/18/2022,200,11/18/2022
3ebf9654-2040-444e-a169-acd386f1c529,20240630,c5898d12-c93a-4a4d-8811-e3ba75582ffe,Long,13.925,6/20/2024,79,6/20/2024
3ebfff8a-d537-47f0-a751-57cc3c38238c,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.1,4/29/2021,340,4/29/2021
3ecc556d-efee-49c7-b30d-b247532e2319,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.03,5/10/2021,53,5/10/2021
3ecc8224-46a2-4efb-9931-4534179b0981,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,1.493766478,8/7/2023,1593,8/7/2023
3ee75ac6-5db3-4fae-b2cb-2198fff125b1,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,3.524354869,4/26/2024,1411,4/26/2024
3eeab6a9-49c3-4f82-b6fd-5f3ba517f2d2,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.891904032,10/27/2022,12000,10/27/2022
3efd2b64-2c64-4296-b8dc-f96382a18ff4,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,13.13,11/17/2021,100,11/17/2021
3f035a4a-5651-4c55-a410-21fcf9eabc5f,20240630,35a3f36b-a1de-488b-a634-af7d1b211d0c,Long,17.81,6/20/2024,1000,6/20/2024
3f072bcb-6b2d-45a4-995d-78e80d4b6b01,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.42,6/3/2024,100,6/3/2024
3f10f5da-c766-40f2-97eb-24058356e258,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.699169329,2/12/2024,313,2/12/2024
3f19bf82-5b44-4d92-9f99-9f0b5fefd075,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,1.34,4/5/2024,8300,4/5/2024
3f262552-1e21-4b8d-9d04-a9d65bcb8e7c,20240630,5527942d-6e58-41eb-a9a1-9e933fe11046,Long,24.50819672,3/13/2023,122,3/13/2023
3f26a2d4-1f9e-48db-a17b-8e41ead3f78c,20240630,c8515363-aeed-4fed-9936-54e40972c790,Long,2.5,10/30/2020,200,10/30/2020
3f2e684c-693d-4400-b4b3-4c891f62a25f,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.88,1/4/2024,653,1/4/2024
3f38b165-77bd-4886-9e3d-d6852a558cd9,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,0.98,11/1/2023,3200,11/1/2023
3f3a5f3a-9f4e-48f9-befb-6d89b8a6ace0,20240630,2597bc89-3597-402b-b37b-0f0037028ede,Long,3.902345498,5/29/2024,221,5/29/2024
3f4cb437-3c65-4572-a10e-e723cb6fec2b,20240630,bc81e593-fc5c-445b-909a-42a09b7c7cb4,Long,0.611505385,3/8/2024,2000,3/8/2024
3f5b50c1-6a76-4e5b-be3b-31a06224b5db,20240630,25bcca8a-9421-4d12-8632-e29ae2a263ff,Long,0.98,11/1/2023,1300,11/1/2023
3f5f5aa5-1307-4a5e-8113-a546a6123b01,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,3.162528,5/7/2021,290,5/7/2021
3f604858-fb02-4254-99bf-5aad321a36c7,20240630,91855f91-3a93-4959-8a82-80dffec923e3,Long,0.831812655,10/7/2022,16000,10/7/2022
3f696345-b310-4c00-a8cb-4828ddaa5cec,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,2.614625385,5/29/2024,8000,5/29/2024
3f6f7598-dccb-4f24-bae1-9ec50cba0973,20240630,e3df73d7-ec01-4f11-aa58-42258a448d08,Long,122.7,11/3/2023,1,11/3/2023
3f804e39-e840-4fb6-86c0-1feae714f537,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.06,3/22/2024,100,3/22/2024
3f872947-af56-40f3-9a2e-691d072c2f24,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,2.555,11/2/2022,100,11/2/2022
3f88cc6d-6611-4c79-b1d4-f13a49737075,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,12.685,6/11/2024,400,6/11/2024
3f931371-ab9c-4794-b714-57d04c2e8e4d,20240630,bcbffc00-335f-42cc-a124-7fa33aef5892,Long,31.345,10/7/2022,100,10/7/2022
3fa24cce-f58f-40a0-9be5-b81146871c15,20240630,b86e91d2-e19d-443c-ac72-f16ac3db7472,Long,6.545,6/16/2022,7,6/16/2022
3fa83c87-4046-4e8a-989c-7c972483461a,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,59.275,4/16/2024,216,4/16/2024
3faad79a-22c6-4606-9745-74941f438630,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.405,6/3/2024,1000,6/3/2024
3faef970-d62d-419e-bbe7-4357b918ac67,20240630,8f0a67a1-9d9a-4358-b38d-90bdc25f2c28,Long,57.54,6/14/2024,60,6/14/2024
3fb13cb7-2854-4989-a15e-65f6f1405517,20240630,b6c2f2f3-7653-4e44-b22e-8b87513fb0e9,Long,3.24593434,2/28/2024,16000,2/28/2024
3fca6ff1-ad9b-4c95-9d44-ebd165ca0e2e,20240630,8ebe305d-2916-41ae-aca8-45f073123086,Long,1.37,11/10/2022,100,11/10/2022
3fcde2f6-6307-4c64-8d2c-18a6277db7b5,20240630,56201eda-dcd2-448e-90ff-aca59bc41a31,Long,89.9435,2/24/2023,1,2/24/2023
3fce13db-a0e0-406a-b159-6d9aa8b5217e,20240630,5d2015c1-7e7b-4143-a63a-1581d4e29d51,Long,1.405,6/5/2024,100,6/5/2024
3fdae125-d19b-4fa8-aebd-b7ab6bec75e5,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,1.905,3/28/2024,705,3/28/2024
3fdb3be5-5309-4f98-9258-2b152e8ba755,20240630,d27d4c85-f94b-47b8-9b42-c20d6e0ab427,Long,0.686352313,2/13/2024,281,2/13/2024
3fde6560-2872-4b98-b1a3-54ed5b009eba,20240630,cdb622c5-46f6-4609-9fb3-50562697b869,Long,9.755,6/10/2022,1000,6/10/2022
3fe1a4b1-2c91-49e4-8030-a30775f16cbe,20240630,0f3374b6-54e6-46d8-811f-4f5598ddf924,Long,3.62,1/20/2022,25,1/20/2022
